feature,bin,good_count,bad_count,good_rate,bad_rate,woe,iv
int_rate,"(18.99, inf]",75372.0001,11130.0001,0.08963125750419632,0.2395248210660292,-0.9829529332815636,0.14733831798313016
installment,"(-inf, 166.05]",84612.0001,4734.0001,0.10061932758645455,0.10187875262274836,-0.01243904410518895,1.566604357363789e-05
installment,"(166.05, 232.64]",83801.0001,4498.0001,0.09965489849157236,0.09679987955323392,0.02906745241875742,8.29881271448038e-05
installment,"(232.64, 284.67]",84506.0001,4073.0001,0.10049327396862777,0.08765360389838803,0.13669807212825166,0.0017551581453645864
installment,"(284.67, 332.15]",84411.0001,4320.0001,0.1003803013866132,0.09296920410249847,0.07669768704715273,0.0005684140201730356
installment,"(332.15, 382.55]",84623.0001,4932.0001,0.10063240862226676,0.10613984104547657,-0.05328312071734872,0.00029345318664852855
installment,"(382.55, 456.54]",83537.0001,5049.0001,0.09934095363207926,0.10865775693163414,-0.08964518859863777,0.0008352065889250077
installment,"(456.54, 523.75]",83775.0001,4520.0001,0.09962397967965257,0.09727333382242595,0.023878005252633203,5.612873412593774e-05
installment,"(523.75, 628.39]",83731.0001,5066.0001,0.09957165553640374,0.10902360795782798,-0.09068690442537801,0.0008571683058749205
installment,"(628.39, 782.15]",84484.0001,4497.0001,0.10046711189700334,0.09677835890463429,0.03740702488355378,0.0001379852749748326
installment,"(782.15, inf]",83432.0001,4778.0001,0.09921608919932633,0.1028256611611324,-0.03573475341176496,0.00012898716397716066
annual_inc,"(-inf, 34000.0]",82391.0001,6554.0001,0.09797814753746152,0.14104633307408845,-0.3643439702679806,0.015691633710652676
annual_inc,"(34000.0, 42000.0]",88331.0001,6477.0001,0.1050419068760561,0.13938924313191636,-0.28291094622941393,0.009717237400605283
annual_inc,"(42000.0, 50000.0]",100850.0001,6532.0001,0.11992931481542739,0.1405728788048964,-0.1588235386220538,0.0032786838825782727
annual_inc,"(50000.0, 56000.0]",64461.0001,3831.0001,0.07665605916355567,0.08244560693727578,-0.07281011410271138,0.00042153763400765967
annual_inc,"(56000.0, 65000.0]",103579.0001,6056.0001,0.12317460088192984,0.130329050071469,-0.05645953870292073,0.0004039369009148658
annual_inc,"(65000.0, 72000.0]",60486.0001,3151.0001,0.07192904849505173,0.06781156588952233,0.0589474268456598,0.0002427150046777208
annual_inc,"(72000.0, 83500.0]",84530.0001,4090.0001,0.10052181441039987,0.08801945492458187,0.13281689402287958,0.0016605245548638326
annual_inc,"(83500.0, 98500.0]",85009.0001,3767.0001,0.10109143406076801,0.08106828542689898,0.220733565561855,0.004419780991728897
annual_inc,"(98500.0, 124800.0]",85382.0001,3223.0001,0.10153500009330939,0.06936105258869624,0.3810780594596173,0.012260785480213577
annual_inc,"(124800.0, inf]",85893.0001,2786.0001,0.10214267366604034,0.059956529150654685,0.5327508118814281,0.022474702740718965
dti,"(-inf, 7.45]",84610.0001,4207.0001,0.10061694921630687,0.09053737081073944,0.10555802214363129,0.0010639803605333549
dti,"(7.45, 10.62]",84841.0001,4035.0001,0.10089165096836332,0.0868358192516018,0.150027977597227,0.002108768005912689
dti,"(10.62, 13.12]",84567.0001,4287.0001,0.10056581425813185,0.09225902269871043,0.08621229623667827,0.0007161475746971781
dti,"(13.12, 15.4]",84207.0001,4459.0001,0.10013770763155036,0.09596057425784807,0.04260889270392629,0.00017798302773007054
dti,"(15.4, 17.65]",83802.0001,4678.0001,0.09965608767664619,0.10067359630116866,-0.010158428390046523,1.0336288498466306e-05
